RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,PCT GREENS IN REGULATION,GREENS HIT,# HOLES,RELATIVE/PAR,YEAR
33,32,Hidemichi Tanaka,112,68.25,"1,376","2,016",-0.26,2003
T34,33,Stephen Ames,91,68.23,"1,093","1,602",-0.31,2003
T34,39,Jerry Kelly,108,68.23,"1,265","1,854",-0.28,2003
36,34,Duffy Waldorf,90,68.15,"1,055","1,548",-0.28,2003
37,35,Pat Bates,111,68.12,"1,312","1,926",-0.24,2003
38,38,John Riegger,55,68.08,625,918,-0.26,2003
39,40,Andrew Magee,91,67.99,"1,077","1,584",-0.26,2003
40,36,David Toms,90,67.97,991,"1,458",-0.27,2003
41,41,Kent Jones,74,67.95,844,"1,242",-0.28,2003
42,42,Ian Leggatt,71,67.89,831,"1,224",-0.24,2003
43,47,Charles Howell III,120,67.87,"1,405","2,070",-0.27,2003
44,43,Kevin Sutherland,97,67.86,"1,136","1,674",-0.27,2003
45,44,Mathew Goggin,90,67.84,"1,038","1,530",-0.23,2003
46,45,Glen Day,103,67.83,"1,221","1,800",-0.29,2003
47,48,Brandt Jobe,77,67.75,939,"1,386",-0.25,2003
48,49,Woody Austin,107,67.64,"1,254","1,854",-0.29,2003
49,50,Thomas Levet,85,67.6,"1,010","1,494",-0.22,2003
50,51,Tom Gillis,71,67.57,827,"1,224",-0.25,2003
51,52,Harrison Frazar,88,67.52,"1,033","1,530",-0.28,2003
52,54,Jonathan Kaye,91,67.49,"1,069","1,584",-0.26,2003
T53,55,Brian Bateman,70,67.42,801,"1,188",-0.26,2003
T53,58,Scott Verplank,97,67.42,"1,165","1,728",-0.31,2003
55,56,Cameron Beckman,86,67.34,"1,006","1,494",-0.28,2003
56,57,Rocco Mediate,80,67.32,921,"1,368",-0.26,2003
57,61,Fred Funk,112,67.23,"1,319","1,962",-0.25,2003
58,59,Brenden Pappas,105,67.21,"1,234","1,836",-0.31,2003
59,60,Heath Slocum,101,67.18,"1,185","1,764",-0.25,2003
60,62,Bob Estes,92,67.09,"1,099","1,638",-0.28,2003
61,T63,Chris DiMarco,98,67.08,"1,123","1,674",-0.32,2003
62,T63,Peter Jacobsen,75,67.04,905,"1,350",-0.26,2003
63,65,Neal Lancaster,110,66.98,"1,278","1,908",-0.26,2003
64,66,Mike Grob,83,66.94,976,"1,458",-0.25,2003
65,67,Craig Barlow,95,66.85,"1,119","1,674",-0.29,2003
66,69,Alex Cejka,98,66.73,"1,093","1,638",-0.26,2003
T67,70,Robert Gamez,114,66.67,"1,356","2,034",-0.32,2003
T67,68,K.J. Choi,112,66.67,"1,248","1,872",-0.26,2003
69,71,Billy Mayfair,105,66.46,"1,256","1,890",-0.25,2003
70,83,Steve Flesch,110,66.35,"1,266","1,908",-0.29,2003
71,72,Carl Paulson,101,66.34,"1,206","1,818",-0.28,2003
72,73,Skip Kendall,110,66.31,"1,301","1,962",-0.29,2003
73,74,Glen Hnatiuk,92,66.29,"1,062","1,602",-0.23,2003
74,75,Brent Schwarzrock,60,66.28,680,"1,026",-0.25,2003
75,76,Akio Sadakata,83,66.25,954,"1,440",-0.23,2003
76,77,Olin Browne,113,66.21,"1,299","1,962",-0.26,2003
77,T78,Michael Clark II,54,66.14,631,954,-0.25,2003
78,80,Sergio Garcia,62,66.08,678,"1,026",-0.26,2003
79,81,Rod Pampling,87,66.06,975,"1,476",-0.31,2003
80,82,Tommy Armour III,66,66.05,749,"1,134",-0.27,2003
81,84,Aaron Barber,94,65.95,"1,104","1,674",-0.26,2003
82,T85,J.L. Lewis,99,65.92,"1,151","1,746",-0.26,2003
83,T85,J.P. Hayes,79,65.89,937,"1,422",-0.29,2003
84,87,Esteban Toledo,109,65.88,"1,257","1,908",-0.25,2003
85,91,Mike Weir,80,65.85,889,"1,350",-0.31,2003
86,88,Brett Quigley,92,65.84,"1,031","1,566",-0.27,2003
T87,T78,Tim Herron,102,65.82,"1,173","1,782",-0.31,2003
T87,89,Arron Oberholser,80,65.82,936,"1,422",-0.26,2003
89,90,Kenneth Staton,59,65.79,675,"1,026",-0.22,2003
T90,T92,Darron Stiles,93,65.72,"1,041","1,584",-0.25,2003
T90,T92,Cliff Kresge,102,65.72,"1,183","1,800",-0.27,2003
92,94,Tim Petrovic,108,65.59,"1,216","1,854",-0.3,2003
93,95,Per-Ulrik Johansson,96,65.56,"1,121","1,710",-0.26,2003
94,96,Luke Donald,88,65.47,"1,037","1,584",-0.27,2003
95,110,Stuart Appleby,90,65.36,"1,000","1,530",-0.29,2003
96,97,Donnie Hammond,92,65.26,"1,069","1,638",-0.25,2003
97,98,Jeff Maggert,81,65.23,951,"1,458",-0.27,2003
98,99,Stewart Cink,104,65.22,"1,174","1,800",-0.31,2003
99,100,Dicky Pride,73,65.2,845,"1,296",-0.28,2003
100,T111,Justin Leonard,80,65.04,878,"1,350",-0.31,2003
101,101,Tim Clark,79,65.01,901,"1,386",-0.26,2003
T102,T102,Hank Kuehne,73,65,819,"1,260",-0.32,2003
T102,T102,Frank Lickliter II,94,65,"1,053","1,620",-0.28,2003
104,104,Mike Sposa,72,64.95,795,"1,224",-0.27,2003
105,105,Patrick Sheehan,101,64.91,"1,145","1,764",-0.29,2003
106,106,Shigeki Maruyama,87,64.9,993,"1,530",-0.26,2003
107,107,Paul Gow,62,64.85,712,"1,098",-0.25,2003
T108,T108,Geoff Ogilvy,86,64.84,957,"1,476",-0.3,2003
T108,T108,Phil Mickelson,87,64.84,922,"1,422",-0.32,2003
110,T111,Steve Lowery,86,64.79,933,"1,440",-0.28,2003
111,113,Brent Geiberger,51,64.71,594,918,-0.31,2003
112,115,Lee Janzen,83,64.65,931,"1,440",-0.28,2003
113,116,Jesper Parnevik,102,64.5,"1,161","1,800",-0.28,2003
T114,T117,Paul Goydos,86,64.46,963,"1,494",-0.3,2003
T114,T117,Ben Curtis,69,64.46,789,"1,224",-0.23,2003
116,119,Jay Williamson,93,64.41,"1,055","1,638",-0.22,2003
117,114,Jay Haas,89,64.39,962,"1,494",-0.29,2003
118,120,Joel Edwards,60,64.35,695,"1,080",-0.23,2003
119,121,Peter Lonard,96,64.26,"1,041","1,620",-0.26,2003
T120,T122,Jay Don Blake,77,64.19,855,"1,332",-0.25,2003
T120,T122,Dudley Hart,66,64.19,751,"1,170",-0.27,2003
122,124,Ben Crane,94,64.13,"1,062","1,656",-0.29,2003
123,125,Tom Pernice Jr.,105,64.11,"1,177","1,836",-0.29,2003
124,126,Billy Andrade,100,64.09,"1,142","1,782",-0.28,2003
125,127,Jason Buha,61,64.08,669,"1,044",-0.23,2003
126,128,Mark Calcavecchia,84,64.02,968,"1,512",-0.3,2003
127,129,Fred Couples,71,64.01,772,"1,206",-0.31,2003
T128,T130,Garrett Willis,97,63.92,"1,093","1,710",-0.28,2003
T128,T130,Carl Pettersson,80,63.92,909,"1,422",-0.29,2003
T130,T132,Richard Johnson,89,63.89,"1,012","1,584",-0.26,2003
T130,T132,Kenichi Kuboya,91,63.89,"1,012","1,584",-0.26,2003
132,134,John Daly,56,63.84,632,990,-0.28,2003
T133,T135,Chris Anderson,96,63.8,"1,091","1,710",-0.24,2003
T133,T135,Matt Kuchar,63,63.8,689,"1,080",-0.23,2003
135,137,Paul Azinger,73,63.77,838,"1,314",-0.24,2003
136,138,Jonathan Byrd,101,63.75,"1,159","1,818",-0.29,2003
137,139,Rory Sabbatini,95,63.74,"1,067","1,674",-0.27,2003
138,140,Gene Sauers,87,63.73,975,"1,530",-0.22,2003
T139,T149,Darren Clarke,61,63.68,619,972,-0.31,2003
T139,141,Mark Wilson,82,63.68,917,"1,440",-0.23,2003
141,142,Dean Wilson,82,63.65,928,"1,458",-0.27,2003
142,143,Bob Burns,88,63.56,961,"1,512",-0.24,2003
143,144,Notah Begay III,92,63.52,"1,029","1,620",-0.25,2003
144,145,Scott McCarron,86,63.51,926,"1,458",-0.31,2003
145,146,Matt Gogel,77,63.5,823,"1,296",-0.28,2003
146,147,Brad Elder,51,63.38,559,882,-0.21,2003
147,148,John Maginnes,87,63.37,981,"1,548",-0.24,2003
148,T149,Todd Fischer,97,63.33,"1,083","1,710",-0.29,2003
149,151,Scott Laycock,71,63.32,775,"1,224",-0.28,2003
150,152,Robert Damron,96,63.31,"1,094","1,728",-0.23,2003
151,153,David Frost,80,63.29,900,"1,422",-0.3,2003
T152,T154,Loren Roberts,87,63.2,967,"1,530",-0.27,2003
T152,T154,Rich Beem,80,63.2,876,"1,386",-0.26,2003
154,162,Nick Price,65,63.17,705,"1,116",-0.27,2003
155,156,Craig Perks,82,63.15,898,"1,422",-0.26,2003
156,157,Tom Byrum,97,63.14,"1,091","1,728",-0.25,2003
157,158,Jim Carter,95,63.1,"1,045","1,656",-0.23,2003
158,159,Doug Barron,90,63.01,998,"1,584",-0.24,2003
159,160,Pat Perez,95,62.86,"1,041","1,656",-0.26,2003
160,163,Brad Faxon,97,62.65,"1,060","1,692",-0.27,2003
161,161,Brian Henninger,56,62.6,631,"1,008",-0.26,2003
162,164,"Dave Stockton, Jr.",79,62.5,855,"1,368",-0.26,2003
163,165,Brian Gay,100,62.49,"1,091","1,746",-0.27,2003
164,166,John Morgan,81,62.45,888,"1,422",-0.25,2003
165,167,Vance Veazey,66,62.37,741,"1,188",-0.26,2003
166,168,Bernhard Langer,65,62.33,718,"1,152",-0.23,2003
167,169,Steve Allan,53,62.27,538,864,-0.25,2003
168,170,Adam Scott,52,62.08,514,828,-0.25,2003
169,171,John Rollins,89,61.84,935,"1,512",-0.3,2003
170,172,Deane Pappas,75,61.72,811,"1,314",-0.32,2003
171,173,Andy Miller,75,61.7,833,"1,350",-0.29,2003
172,174,Mark Brooks,90,61.69,955,"1,548",-0.26,2003
173,175,Jason Caron,74,61.66,788,"1,278",-0.24,2003
174,176,Greg Chalmers,98,61.58,"1,053","1,710",-0.31,2003
175,177,Steven Alker,87,61.57,931,"1,512",-0.21,2003
176,180,Chris Riley,96,61.54,997,"1,620",-0.28,2003
177,178,Len Mattiace,94,61.47,"1,029","1,674",-0.26,2003
178,179,Corey Pavin,88,61.44,940,"1,530",-0.24,2003
179,181,Mark O'Meara,69,60.69,721,"1,188",-0.24,2003
180,182,Todd Barranger,78,60.66,808,"1,332",-0.26,2003
181,183,Jason Gore,83,60.64,906,"1,494",-0.3,2003
182,184,Anthony Painter,87,60.58,916,"1,512",-0.25,2003
183,185,Aaron Baddeley,71,60.53,730,"1,206",-0.33,2003
184,186,José Coceres,62,60.48,675,"1,116",-0.25,2003
185,187,Kaname Yokoo,56,60.06,573,954,-0.25,2003
186,188,Steve Stricker,59,59.92,604,"1,008",-0.26,2003
187,189,Gavin Coles,69,59.85,711,"1,188",-0.18,2003
188,190,Jeff Klein,60,59.16,607,"1,026",-0.18,2003
189,192,Ty Tryon,52,58.62,517,882,-0.25,2003
190,193,Cameron Yancey,58,58.59,580,990,-0.26,2003
1,1,Tiger Woods,69,73.96,852,"1,152",-0.31,2002
2,3,Jim Furyk,88,71.69,"1,071","1,494",-0.24,2002
3,2,Chris Smith,103,71.59,"1,237","1,728",-0.26,2002
4,5,Shaun Micheel,100,71.25,"1,244","1,746",-0.24,2002
5,4,Fred Funk,106,71.07,"1,356","1,908",-0.29,2002
6,6,Kenny Perry,98,70.76,"1,210","1,710",-0.29,2002
7,7,Vijay Singh,102,70.63,"1,195","1,692",-0.3,2002
8,8,Tom Lehman,78,70.34,861,"1,224",-0.22,2002
9,9,Joe Durant,87,70.26,"1,037","1,476",-0.22,2002
10,10,David Toms,106,70.18,"1,238","1,764",-0.33,2002
11,11,Bob Estes,93,70.15,"1,048","1,494",-0.26,2002
12,12,Bart Bryant,69,69.7,828,"1,188",-0.26,2002
13,13,John Senden,96,69.69,"1,129","1,620",-0.25,2002
14,15,Mike Weir,94,69.51,"1,101","1,584",-0.28,2002
T15,16,Glen Hnatiuk,95,69.47,"1,163","1,674",-0.25,2002
T15,14,Robert Allenby,96,69.47,"1,163","1,674",-0.28,2002
17,18,John Riegger,88,69.38,"1,049","1,512",-0.25,2002
18,29,Rocco Mediate,79,69.25,885,"1,278",-0.28,2002
19,T19,Dan Forsman,83,69.2,"1,009","1,458",-0.27,2002
20,21,Steve Pate,64,69.17,747,"1,080",-0.24,2002
21,22,Chad Campbell,111,69.16,"1,357","1,962",-0.27,2002
22,17,Jeff Sluman,118,69.14,"1,456","2,106",-0.26,2002
23,23,David Peoples,105,69.1,"1,306","1,890",-0.28,2002
24,24,Joey Sindelar,104,69.06,"1,268","1,836",-0.27,2002
25,27,Charles Howell III,118,69.05,"1,392","2,016",-0.29,2002
26,25,Brandt Jobe,94,69.03,"1,168","1,692",-0.27,2002
27,26,Luke Donald,106,69.01,"1,267","1,836",-0.25,2002
28,28,John Huston,99,68.92,"1,191","1,728",-0.28,2002
29,T19,Retief Goosen,56,68.89,620,900,-0.31,2002
30,31,J.J. Henry,112,68.67,"1,335","1,944",-0.24,2002
31,32,Scott Verplank,93,68.58,"1,074","1,566",-0.29,2002
32,33,"David Berganio, Jr.",80,68.57,975,"1,422",-0.25,2002
33,34,Bob May,91,68.54,"1,098","1,602",-0.27,2002
34,35,Lee Janzen,101,68.24,"1,130","1,656",-0.29,2002
35,30,Loren Roberts,93,68.23,"1,093","1,602",-0.27,2002
36,36,David Gossett,95,68.16,"1,141","1,674",-0.25,2002
37,37,Joel Edwards,101,68.15,"1,239","1,818",-0.27,2002
38,38,Bob Tway,103,68.13,"1,165","1,710",-0.27,2002
39,T39,Peter Lonard,93,68.1,"1,091","1,602",-0.27,2002
40,43,Chris DiMarco,111,68.08,"1,250","1,836",-0.3,2002
41,41,Carlos Franco,107,68.04,"1,286","1,890",-0.27,2002
42,T39,John Rollins,124,68.01,"1,469","2,160",-0.29,2002
43,42,Kevin Sutherland,96,67.99,"1,077","1,584",-0.23,2002
44,45,John Cook,85,67.92,978,"1,440",-0.27,2002
45,46,Bradley Hughes,60,67.87,733,"1,080",-0.19,2002
46,48,Craig Parry,69,67.66,816,"1,206",-0.27,2002
T47,44,Phil Mickelson,97,67.65,"1,096","1,620",-0.34,2002
T47,49,Dicky Pride,51,67.65,621,918,-0.24,2002
49,50,Pat Bates,94,67.64,"1,108","1,638",-0.27,2002
T50,47,Justin Leonard,97,67.59,"1,095","1,620",-0.31,2002
T50,51,Kenneth Staton,104,67.59,"1,241","1,836",-0.22,2002
52,52,Cameron Beckman,87,67.52,"1,033","1,530",-0.28,2002
53,53,Donnie Hammond,60,67.5,729,"1,080",-0.27,2002
54,54,Briny Baird,110,67.49,"1,312","1,944",-0.26,2002
55,55,J.L. Lewis,98,67.46,"1,190","1,764",-0.27,2002
56,56,Jeff Brehaut,87,67.37,"1,055","1,566",-0.24,2002
57,57,Matt Peterson,80,67.36,970,"1,440",-0.23,2002
58,58,Glen Day,107,67.26,"1,247","1,854",-0.26,2002
59,67,Jerry Kelly,99,67.14,"1,136","1,692",-0.27,2002
60,59,Frank Lickliter II,94,67.11,"1,051","1,566",-0.28,2002
61,60,Tim Petrovic,92,66.99,"1,049","1,566",-0.26,2002
62,61,Michael Long,71,66.98,856,"1,278",-0.25,2002
63,62,Steve Flesch,110,66.93,"1,265","1,890",-0.28,2002
64,65,Brent Geiberger,95,66.85,"1,107","1,656",-0.27,2002
65,T63,Rich Beem,99,66.84,"1,143","1,710",-0.29,2002
66,66,Stewart Cink,92,66.8,"1,010","1,512",-0.27,2002
67,T63,Scott McCarron,106,66.78,"1,130","1,692",-0.3,2002
68,68,Dudley Hart,88,66.73,985,"1,476",-0.28,2002
69,69,Hidemichi Tanaka,104,66.72,"1,225","1,836",-0.27,2002
70,70,Robert Gamez,69,66.67,828,"1,242",-0.3,2002
71,T78,Steve Lowery,98,66.61,"1,103","1,656",-0.27,2002
72,71,Jeff Gove,89,66.6,"1,067","1,602",-0.24,2002
73,72,Notah Begay III,76,66.59,887,"1,332",-0.26,2002
74,73,Ian Leggatt,97,66.55,"1,114","1,674",-0.29,2002
75,74,Peter Jacobsen,67,66.5,802,"1,206",-0.25,2002
76,75,Billy Mayfair,99,66.49,"1,101","1,656",-0.24,2002
77,76,Blaine McCallister,75,66.44,897,"1,350",-0.23,2002
78,77,Tim Clark,76,66.43,849,"1,278",-0.28,2002
79,T78,Rory Sabbatini,69,66.41,765,"1,152",-0.25,2002
80,80,Craig Barlow,62,66.38,693,"1,044",-0.26,2002
81,81,Phil Tataurangi,88,66.34,"1,003","1,512",-0.29,2002
T82,T82,Stephen Ames,89,66.33,991,"1,494",-0.26,2002
T82,T82,Spike McRoy,69,66.33,800,"1,206",-0.23,2002
84,84,Steve Allan,93,66.24,"1,085","1,638",-0.3,2002
85,T85,Davis Love III,92,66.2,989,"1,494",-0.3,2002
86,T85,Kirk Triplett,84,66.1,940,"1,422",-0.29,2002
87,88,Tom Byrum,77,66.09,916,"1,386",-0.22,2002
88,89,Mark Calcavecchia,84,66.07,892,"1,350",-0.29,2002
89,90,Craig Stadler,72,66.01,808,"1,224",-0.28,2002
90,91,Boo Weekley,57,65.98,677,"1,026",-0.24,2002
91,92,Bob Burns,99,65.91,"1,139","1,728",-0.26,2002
92,93,Per-Ulrik Johansson,87,65.9,"1,032","1,566",-0.27,2002
93,94,Brian Bateman,94,65.75,"1,077","1,638",-0.25,2002
94,T85,Len Mattiace,106,65.74,"1,207","1,836",-0.25,2002
95,95,Hal Sutton,74,65.73,840,"1,278",-0.19,2002
96,96,Robin Freeman,79,65.7,887,"1,350",-0.25,2002
T97,T97,Grant Waite,98,65.68,"1,135","1,728",-0.24,2002
T97,T97,Stuart Appleby,97,65.68,"1,064","1,620",-0.32,2002
99,99,Michael Clark II,97,65.67,"1,123","1,710",-0.24,2002
100,100,David Duval,78,65.65,839,"1,278",-0.33,2002
101,101,Jay Williamson,91,65.63,"1,075","1,638",-0.26,2002
102,102,Brian Henninger,66,65.57,779,"1,188",-0.26,2002
T103,T103,Brandel Chamblee,85,65.54,991,"1,512",-0.25,2002
T103,T103,Mathew Goggin,64,65.54,755,"1,152",-0.27,2002
105,105,Duffy Waldorf,90,65.53,979,"1,494",-0.3,2002
T106,106,Tripp Isenhour,68,65.52,802,"1,224",-0.27,2002
T106,116,K.J. Choi,93,65.52,"1,026","1,566",-0.29,2002
108,107,Russ Cochran,68,65.42,789,"1,206",-0.23,2002
109,108,Tim Herron,102,65.38,"1,165","1,782",-0.28,2002
110,109,Scott Dunlap,74,65.28,846,"1,296",-0.2,2002
111,110,Jonathan Kaye,83,65.26,928,"1,422",-0.26,2002
112,111,Paul Gow,99,65.22,"1,127","1,728",-0.24,2002
113,112,Olin Browne,107,65.12,"1,219","1,872",-0.27,2002
114,113,Chris Riley,104,65.1,"1,125","1,728",-0.31,2002
T115,T114,Scott Hoch,71,65.07,773,"1,188",-0.27,2002
T115,T114,Frank Nobilo,94,65.07,"1,101","1,692",-0.26,2002
117,117,Heath Slocum,96,65.04,"1,077","1,656",-0.24,2002
118,118,Dennis Paulson,89,65.01,"1,018","1,566",-0.27,2002
119,119,Jason Hill,59,64.88,689,"1,062",-0.22,2002
120,120,Tom Scherrer,98,64.85,"1,109","1,710",-0.25,2002
T121,T121,Kent Jones,105,64.78,"1,201","1,854",-0.27,2002
T121,T121,Rod Pampling,98,64.78,"1,096","1,692",-0.3,2002
T123,T124,Carl Paulson,84,64.7,955,"1,476",-0.27,2002
T123,T124,Tom Pernice Jr.,101,64.7,"1,153","1,782",-0.27,2002
125,126,Esteban Toledo,106,64.68,"1,141","1,764",-0.25,2002
126,127,Jesper Parnevik,85,64.65,931,"1,440",-0.26,2002
127,128,Fred Couples,64,64.63,698,"1,080",-0.31,2002
128,129,Bo Van Pelt,78,64.6,907,"1,404",-0.27,2002
129,130,Brian Gay,117,64.59,"1,337","2,070",-0.28,2002
130,123,Sergio Garcia,79,64.54,790,"1,224",-0.3,2002
131,131,Mike Sposa,111,64.53,"1,266","1,962",-0.23,2002
132,132,Harrison Frazar,88,64.52,"1,022","1,584",-0.28,2002
133,133,Tommy Armour III,82,64.47,940,"1,458",-0.24,2002
134,143,Nick Price,69,64.43,719,"1,116",-0.29,2002
135,T137,Ernie Els,68,64.37,672,"1,044",-0.29,2002
136,134,Jonathan Byrd,96,64.34,"1,077","1,674",-0.33,2002
137,135,Neal Lancaster,101,64.32,"1,123","1,746",-0.25,2002
138,136,Matt Kuchar,82,64.31,926,"1,440",-0.25,2002
139,T137,Brett Wetterich,89,64.3,"1,007","1,566",-0.26,2002
140,139,Jay Don Blake,107,64.29,"1,215","1,890",-0.27,2002
141,140,Jeff Maggert,83,64.28,914,"1,422",-0.23,2002
142,141,Mark O'Meara,68,64.16,716,"1,116",-0.25,2002
143,142,Paul Claxton,83,64.12,958,"1,494",-0.24,2002
144,144,J.P. Hayes,78,64.04,876,"1,368",-0.29,2002
145,145,Brad Lardon,59,64.03,680,"1,062",-0.2,2002
146,146,Bernhard Langer,55,64,576,900,-0.24,2002
147,147,Geoff Ogilvy,90,63.95,990,"1,548",-0.31,2002
148,T155,Shigeki Maruyama,87,63.92,955,"1,494",-0.29,2002
T149,T148,Steve Jones,71,63.89,736,"1,152",-0.24,2002
T149,T148,Billy Andrade,100,63.89,"1,081","1,692",-0.31,2002
T149,T148,Jess Daley,76,63.89,874,"1,368",-0.24,2002
152,151,Paul Goydos,66,63.8,758,"1,188",-0.26,2002
153,152,Brad Elder,76,63.74,849,"1,332",-0.27,2002
154,153,Brad Faxon,93,63.72,952,"1,494",-0.29,2002
155,154,Stephen Gangluff,75,63.7,860,"1,350",-0.27,2002
156,T155,Jay Haas,83,63.64,905,"1,422",-0.28,2002
157,157,Bryce Molder,65,63.58,721,"1,134",-0.3,2002
T158,T158,Brenden Pappas,62,63.53,709,"1,116",-0.23,2002
T158,T158,Jim Carter,98,63.53,"1,075","1,692",-0.25,2002
160,160,Andrew Magee,91,63.45,"1,005","1,584",-0.27,2002
161,161,Skip Kendall,103,63.42,"1,153","1,818",-0.28,2002
162,162,Matt Gogel,79,63.3,866,"1,368",-0.26,2002
163,163,Greg Chalmers,94,63.25,"1,036","1,638",-0.31,2002
164,164,Tommy Tolles,64,63.19,728,"1,152",-0.28,2002
T165,T165,Paul Stankowski,100,63.04,"1,112","1,764",-0.29,2002
T165,T165,Edward Fryatt,94,63.04,"1,044","1,656",-0.25,2002
167,167,David Morland IV,58,63.03,658,"1,044",-0.26,2002
168,168,Brett Quigley,93,62.98,"1,043","1,656",-0.27,2002
169,169,Greg Kraft,86,62.9,951,"1,512",-0.26,2002
170,170,Mark Brooks,97,62.78,"1,051","1,674",-0.24,2002
171,171,Ben Crane,91,62.73,"1,005","1,602",-0.33,2002
172,172,Garrett Willis,80,62.68,880,"1,404",-0.26,2002
173,173,Steve Elkington,82,62.67,846,"1,350",-0.26,2002
174,174,David Frost,90,62.65,"1,015","1,620",-0.26,2002
T175,T175,Gary Nicklaus,66,62.63,744,"1,188",-0.19,2002
T175,T175,Lee Porter,91,62.63,992,"1,584",-0.23,2002
177,177,Franklin Langham,72,62.56,777,"1,242",-0.23,2002
178,178,Miguel Angel Jiménez,60,62.5,630,"1,008",-0.25,2002
179,179,Robert Damron,85,62.4,921,"1,476",-0.27,2002
180,180,Woody Austin,102,62.29,"1,110","1,782",-0.24,2002
181,181,Fulton Allem,64,62.17,705,"1,134",-0.18,2002
182,182,Pete Jordan,78,62.11,872,"1,404",-0.21,2002
183,183,Steve Stricker,68,62.05,659,"1,062",-0.3,2002
184,184,Michael Muehr,73,61.97,792,"1,278",-0.23,2002
185,185,Paul Azinger,69,61.9,702,"1,134",-0.27,2002
186,186,Craig Perks,91,61.85,924,"1,494",-0.25,2002
187,187,Pat Perez,89,61.81,968,"1,566",-0.3,2002
188,189,Deane Pappas,90,61.3,960,"1,566",-0.28,2002
189,190,Brian Watts,58,61.21,595,972,-0.23,2002
190,191,Jerry Smith,91,61.11,957,"1,566",-0.23,2002
191,188,José María Olazábal,71,60.93,680,"1,116",-0.28,2002
192,192,Michael Allen,76,60.81,810,"1,332",-0.24,2002
193,193,Mike Hulbert,55,60.69,579,954,-0.24,2002
194,194,Richard Zokol,53,60.46,555,918,-0.2,2002
195,195,John Daly,62,60.36,641,"1,062",-0.32,2002
196,196,Corey Pavin,78,60.19,780,"1,296",-0.27,2002
197,197,Scott Simpson,61,59.93,658,"1,098",-0.21,2002
198,198,José Coceres,51,59.86,528,882,-0.25,2002
199,199,Kaname Yokoo,74,59.8,775,"1,296",-0.27,2002
200,200,Joe Ogilvie,50,59.56,536,900,-0.24,2002
201,201,Eduardo Herrera,59,59.42,631,"1,062",-0.23,2002
202,202,Bob Heintz,68,57.03,698,"1,224",-0.36,2002
1,1,Tom Lehman,82,74.53,"1,033","1,386",-0.28,2001
2,2,Charles Howell III,89,73.46,"1,124","1,530",-0.27,2001
3,3,John Cook,91,72.92,"1,155","1,584",-0.27,2001
4,4,Joe Durant,80,72.08,"1,012","1,404",-0.26,2001
T5,5,Bob Tway,109,71.91,"1,372","1,908",-0.27,2001
T5,6,Tiger Woods,76,71.91,932,"1,296",-0.32,2001
7,7,David Toms,100,71.86,"1,203","1,674",-0.31,2001
8,12,Kenny Perry,94,71.41,"1,144","1,602",-0.3,2001
9,11,Hal Sutton,96,71.11,"1,216","1,710",-0.25,2001
10,8,Donnie Hammond,51,71.02,652,918,-0.25,2001
11,9,Glen Hnatiuk,104,71.01,"1,291","1,818",-0.24,2001
12,10,Rocco Mediate,69,71,869,"1,224",-0.29,2001
13,13,J.J. Henry,86,70.7,"1,069","1,512",-0.24,2001
14,15,Scott Verplank,99,70.67,"1,183","1,674",-0.29,2001
15,T17,Chris DiMarco,108,70.59,"1,258","1,782",-0.31,2001
16,14,Chris Smith,101,70.58,"1,245","1,764",-0.28,2001
17,24,Jim Furyk,88,70.54,"1,092","1,548",-0.29,2001
18,16,John Huston,64,70.4,735,"1,044",-0.26,2001
19,T17,Kirk Triplett,88,70.35,"1,051","1,494",-0.27,2001
20,23,Davis Love III,75,70.34,899,"1,278",-0.32,2001
21,19,Tim Herron,97,70.33,"1,152","1,638",-0.25,2001
22,22,Jeff Sluman,106,70.25,"1,315","1,872",-0.31,2001
23,20,Kevin Sutherland,101,70.21,"1,188","1,692",-0.29,2001
24,21,Fred Couples,68,70.2,834,"1,188",-0.29,2001
25,27,Scott McCarron,98,69.98,"1,184","1,692",-0.32,2001
26,25,Phil Mickelson,85,69.91,969,"1,386",-0.35,2001
T27,28,Billy Mayfair,102,69.85,"1,207","1,728",-0.29,2001
T27,26,Briny Baird,106,69.85,"1,295","1,854",-0.26,2001
29,T31,Stewart Cink,102,69.77,"1,168","1,674",-0.27,2001
30,T35,Vijay Singh,98,69.51,"1,101","1,584",-0.33,2001
31,30,Jerry Kelly,104,69.36,"1,236","1,782",-0.28,2001
32,T31,David Peoples,96,69.35,"1,161","1,674",-0.25,2001
33,29,Robert Allenby,108,69.28,"1,272","1,836",-0.27,2001
34,33,Paul Azinger,79,69.2,984,"1,422",-0.28,2001
35,34,Joel Edwards,99,69.14,"1,232","1,782",-0.27,2001
36,T35,Stephen Ames,88,69.11,"1,045","1,512",-0.27,2001
37,37,Dudley Hart,80,69.01,882,"1,278",-0.29,2001
38,38,Bob May,86,68.95,968,"1,404",-0.26,2001
39,39,Jay Haas,75,68.9,893,"1,296",-0.28,2001
40,40,Brandt Jobe,96,68.85,"1,165","1,692",-0.27,2001
41,54,David Duval,78,68.84,855,"1,242",-0.31,2001
42,41,Cameron Beckman,103,68.8,"1,226","1,782",-0.3,2001
43,42,Bradley Hughes,96,68.62,"1,161","1,692",-0.22,2001
44,43,John Riegger,86,68.58,"1,037","1,512",-0.26,2001
45,T50,Bob Estes,91,68.45,"1,035","1,512",-0.3,2001
