PLAYER.NAME	YEAR	PCT.FAIRWAYS.HIT	AVG.DRIVE.DISTANCE	PCT.GREENS.IN.REGULATION	GREENS.HIT.RELATIVE.TO.PAR	EVENTS	MONEY	PCT.ONE.PUTTS	PCT.SAND.SAVES	TOTAL.OU.PAR	ADJ_MONEY_2019
Barry Jaeckel	1993	NA	NA	NA	NA	10	15585	NA	NA	NA	27581.7998644361
Barry Jaeckel	1994	NA	NA	NA	NA	9	15750	NA	NA	NA	27165.487012987
Barry Jaeckel	1995	NA	NA	NA	NA	8	1540	NA	NA	NA	2583.69739691567
Barry Jaeckel	1996	NA	NA	NA	NA	8	10779	NA	NA	NA	17569.2144995218
Barry Jaeckel	1997	NA	NA	NA	NA	5	12907	NA	NA	NA	20557.1816649361
Barry Jaeckel	1998	NA	NA	NA	NA	4	2883	NA	NA	NA	4521.61136291601
Barry Lane	1993	NA	NA	NA	NA	2	24089	NA	NA	NA	42631.8881574849
Barry Lane	1994	NA	NA	NA	NA	4	18105	NA	NA	NA	31227.3741187384
Barry Lane	1995	NA	NA	NA	NA	3	33080	NA	NA	NA	55499.1622662146
Barry Lane	1996	NA	NA	NA	NA	5	18850	NA	NA	NA	30724.5285570078
Bart Bryant	1991	73.4	257.6	69.44	NA	31	119931	NA	45.71	1	225133.081844827
Bart Bryant	1992	73.03	251.9	67.04	-0.23	19	52075	35	52.08	36	94880.8170061765
Bart Bryant	1995	72.42	259	71.41	-0.21	27	119201	32.93	41.79	50	199986.567149185
Bart Bryant	1996	68.97	259.8	66.38	-0.21	26	88788	33.69	50.4	46	144719.864271597
Bart Bryant	2000	74.83	263.7	64.99	-0.19	25	85797	36.38	53.77	35	127378.858175087
Bart Bryant	2001	NA	NA	NA	NA	10	73884	NA	NA	NA	106677.292392696
Bart Bryant	2002	75.44	275.2	69.7	-0.26	20	309880	36.62	41.67	38	440434.303136437
Bart Bryant	2003	NA	NA	NA	NA	6	78966	NA	NA	NA	109743.566375538
Bart Bryant	2004	74.22	282.1	68.92	-0.25	23	962167	37.44	40.38	39	1302312.51895482
Bart Bryant	2005	73	283.2	68.93	-0.28	26	3249136	37.42	41.35	58	4253462.16936377
Bart Bryant	2006	72.76	282.2	68.67	-0.22	26	1316131	34.5	41.84	50	1669109.9241284
Bart Bryant	2007	70.66	281.1	66.34	-0.25	25	1167874	38.24	44.19	52	1440012.39414592
Bart Bryant	2008	73.87	279.5	64.88	-0.21	23	1719153	37.45	48.31	48	2041379.98785314
Bart Bryant	2009	71.9	274.6	62.76	-0.24	17	326590	35.34	40.63	53	389187.672565416
Bart Bryant	2012	NA	NA	NA	NA	6	23134	NA	NA	NA	25760.1715369201
Bart Bryant	2013	NA	NA	NA	NA	2	19068	NA	NA	NA	20926.06737364
Beau Hossler	2018	60.47	300	67.95	-0.29	28	2449707	39.74	54.19	40	2494100.83706835
Beau Hossler	2019	59.19	299.4	67	-0.3	27	645795	40.23	52.35	29	645795
Beau Hossler	2020	53.9	306.6	65.17	-0.29	22	658088	39.97	51.82	36	646374.339102881
Ben Bates	1998	73.55	271.5	65.89	-0.25	31	260225	38.28	54.23	44	408129.142183426
Ben Bates	1999	71.5	269.9	63.36	-0.22	35	176919	36.53	51.4	66	271533.270294162
Ben Bates	2000	66.8	273.5	65.33	-0.22	35	248087	36.49	52.6	58	368323.353824526
Ben Bates	2001	69.69	283.7	65.2	-0.22	18	197191	38.57	45.1	37	284713.902390343
Ben Crane	2002	65.83	286.1	62.73	-0.33	30	921076	43.2	48	77	1309130.84482928
Ben Crane	2003	60.59	289.2	64.13	-0.29	27	1419070	39.86	50	52	1972162.73759003
Ben Crane	2004	64.36	283.8	64.19	-0.29	27	1036958	42.75	53.79	44	1403543.65201712
Ben Crane	2005	56.63	293.1	62.39	-0.32	21	2457329	44.29	59.83	35	3216903.18262471
Ben Crane	2006	63.51	285.8	62.01	-0.31	26	1489093	40.63	45.6	57	1888459.35871895
Ben Crane	2007	NA	NA	NA	NA	9	278252	NA	NA	NA	343090.375071189
Ben Crane	2008	67.64	287.8	65.76	-0.27	25	1488505	40.31	52.94	42	1767500.80930513
Ben Crane	2009	67.75	285	64.87	-0.28	27	1667085	41.46	55.17	65	1986616.03575957
Ben Crane	2010	71.13	282.3	68.22	-0.27	24	2841500	39.43	52.7	45	3331493.81445702
Ben Crane	2011	67.06	284.9	66.36	-0.25	23	1679595	39.5	47.27	43	1908964.65524197
Ben Crane	2012	64.36	286.8	64.81	-0.31	23	1701365	41.2	54.61	48	1894503.94427734
Ben Crane	2013	60.94	281	63.98	-0.23	21	796947	41	63.11	27	874604.920034628
Ben Crane	2014	66.4	279	63.44	-0.25	25	1534634	39.99	54.41	53	1657290.34770282
Ben Crane	2015	67.49	271	63.22	-0.22	22	203254	40.71	52.63	44	219239.094947479
Ben Crane	2016	63.18	280.3	63.6	-0.26	27	607892	41.74	56.59	35	647531.073720716
Ben Crane	2017	67.97	278.5	65.68	-0.24	26	618483	38.19	54.48	40	645071.943587739
Ben Crane	2018	67.52	281.1	64.88	-0.26	21	620646	39.92	66	20	631893.409343699
Ben Crane	2019	NA	NA	NA	NA	14	193074	NA	NA	NA	193074
Ben Crane	2020	NA	NA	NA	NA	6	71831	NA	NA	NA	70552.441545962
Ben Crenshaw	1991	62.46	258	62.96	NA	21	224563	NA	64.91	-7	421547.058377899
Ben Crenshaw	1992	65.21	259	65.18	-0.28	24	439071	39.43	58.11	53	799988.770114621
Ben Crenshaw	1993	63.03	259	60.95	-0.26	22	318605	39.37	57.97	53	563856.230080761
Ben Crenshaw	1994	64.51	258	62.73	-0.29	24	659252	38.7	63.13	47	1137073.12027211
Ben Crenshaw	1995	70.65	253.1	63.23	-0.24	23	737475	32.29	61.4	41	1237280.67388986
Ben Crenshaw	1996	67.4	251.9	62.73	-0.24	19	176857	32.58	57.43	38	288267.795597174
Ben Crenshaw	1997	NA	NA	NA	NA	17	42513	NA	NA	NA	67711.1229659433
Ben Crenshaw	1998	NA	NA	NA	NA	15	11393	NA	NA	NA	17868.4419901846
Ben Crenshaw	2000	NA	NA	NA	NA	13	7400	NA	NA	NA	10986.4395083237
Ben Crenshaw	2001	NA	NA	NA	NA	11	7770	NA	NA	NA	11218.7017742846
Ben Crenshaw	2006	NA	NA	NA	NA	2	32060	NA	NA	NA	40658.3114960109
Ben Crenshaw	2007	NA	NA	NA	NA	1	16530	NA	NA	NA	20381.8261860714
Ben Curtis	2003	67.33	283.2	64.46	-0.23	21	1434911	37.52	48.46	58	1994177.88125889
Ben Curtis	2004	64.34	282.1	63.35	-0.21	20	500818	37.5	42.17	40	677867.30486279
Ben Curtis	2005	63.41	280	61.88	-0.23	24	594670	37.35	40.52	69	778485.833851077
Ben Curtis	2006	66.61	278.8	65.25	-0.23	26	2256326	37.66	45	71	2861459.92964904
Ben Curtis	2007	67.37	277.1	60.56	-0.21	25	772321	37.64	40.13	89	952287.500414572
Ben Curtis	2008	67.2	284.7	63.45	-0.24	22	2615798	36.74	57.43	52	3106086.36314875
Ben Curtis	2009	64.75	279.5	64.25	-0.23	18	799524	38.89	56.45	37	952769.174561964
Ben Curtis	2010	70.07	275.5	68.02	-0.21	24	812136	36.89	54.87	38	952182.319372821
Ben Curtis	2011	71.91	276.7	65.82	-0.22	23	423466	38.22	53.61	39	481295.566310151
Ben Curtis	2012	69.7	274.8	68.87	-0.26	19	2494153	35.04	38.36	40	2777289.23313408
Ben Curtis	2013	60.55	274.9	63.84	-0.2	20	372543	36.94	42.05	58	408845.181328822
Ben Curtis	2014	64.8	279.5	62.63	-0.24	24	625515	39.04	47.37	52	675509.581987191
Ben Curtis	2015	NA	NA	NA	NA	14	59018	NA	NA	NA	63659.5240714098
Ben Curtis	2016	NA	NA	NA	NA	5	12691	NA	NA	NA	13518.5474666382
Ben Ferguson	2001	63.7	279.1	62.24	-0.21	30	187970	37.99	45.8	55	271400.176642508
Ben Kohles	2013	67.78	279	65.26	-0.22	25	419416	36.78	42.86	51	460285.68667834
Ben Kohles	2014	NA	NA	NA	NA	3	14784	NA	NA	NA	15965.6181867719
Ben Martin	2011	63.43	289.5	64.76	-0.27	25	340080	35.74	38.68	46	386522.167519367
Ben Martin	2014	64.34	291.7	66.04	-0.27	26	1482836	38.96	50.79	29	1601352.3680736
Ben Martin	2015	65.09	288.1	68.7	-0.27	27	2717305	36.42	49.59	61	2931009.91319364
Ben Martin	2016	62.14	288.8	66.73	-0.28	28	1205730	38.13	41.67	59	1284352.55196199
Ben Martin	2017	63.67	291.7	66.6	-0.25	27	850319	38.05	52.9	49	886874.707954111
Ben Martin	2018	63.52	289.6	63.98	-0.28	20	532936	40.71	57.69	34	542593.919886688
Ben Martin	2020	64.41	283.6	67.13	-0.27	13	270879	39.81	48.21	21	266057.479549619
Ben Peters	1997	NA	NA	NA	NA	1	2255	NA	NA	NA	3591.57392534524
Ben Silverman	2018	65.56	290.2	64.95	-0.27	28	793140	38.82	44.67	61	807513.362990918
Ben Silverman	2019	67.97	287.2	66.5	-0.25	24	298497	37.91	61.17	20	298497
Ben Taylor	2020	57.92	295.2	68.92	-0.24	17	99775	36.11	49.12	24	97999.0513183495
Ben Walter	1994	NA	NA	NA	NA	1	2120	NA	NA	NA	3656.56079158936
Benjamín Alvarado	2014	NA	NA	NA	NA	6	13241	NA	NA	NA	14299.2931825654
Benjamín Alvarado	2015	NA	NA	NA	NA	8	28800	NA	NA	NA	31065.0020884578
Bernhard Langer	1991	NA	NA	NA	NA	7	112539	NA	NA	NA	211256.905201615
Bernhard Langer	1992	NA	NA	NA	NA	5	41211	NA	NA	NA	75086.5741649839
Bernhard Langer	1993	NA	NA	NA	NA	6	626938	NA	NA	NA	1109533.42594866
Bernhard Langer	1994	NA	NA	NA	NA	6	118241	NA	NA	NA	203941.228565244
Bernhard Langer	1995	NA	NA	NA	NA	7	394877	NA	NA	NA	662495.244806409
Bernhard Langer	1996	NA	NA	NA	NA	7	34183	NA	NA	NA	55716.5283641483
Bernhard Langer	1997	NA	NA	NA	NA	7	158508	NA	NA	NA	252458.181711141
Bernhard Langer	1998	NA	NA	NA	NA	8	141715	NA	NA	NA	222261.586644343
Bernhard Langer	1999	NA	NA	NA	NA	9	162257	NA	NA	NA	249030.19934614
Bernhard Langer	2001	68.76	269.5	68.42	-0.29	17	1810363	38.89	52.44	21	2613889.6525353
Bernhard Langer	2002	67.43	271.3	64	-0.24	16	559395	37.76	54.76	25	795071.469610841
Bernhard Langer	2003	65.58	272.3	62.33	-0.23	21	555981	38.63	48.89	39	772678.59302786
Bernhard Langer	2004	62.57	282.2	65.25	-0.24	15	943589	39.7	47.73	37	1277166.81973926
Bernhard Langer	2005	57.55	289.1	65.01	-0.24	19	952451	39.55	52.94	42	1246858.94855515
Bernhard Langer	2006	62.41	285.8	65.66	-0.26	24	561513	39.04	48.45	35	712107.625173412
Bernhard Langer	2007	NA	NA	NA	NA	14	1153603	NA	NA	NA	1422415.96090324
Bernhard Langer	2008	NA	NA	NA	NA	2	147250	NA	NA	NA	174849.593498295
Bernhard Langer	2013	NA	NA	NA	NA	1	56040	NA	NA	NA	61500.7769886084
Bernhard Langer	2014	NA	NA	NA	NA	1	234000	NA	NA	NA	252702.560586082
Bernhard Langer	2015	NA	NA	NA	NA	3	22082	NA	NA	NA	23818.6588929627
Bernhard Langer	2016	NA	NA	NA	NA	2	89000	NA	NA	NA	94803.461077204
Bernhard Langer	2018	NA	NA	NA	NA	2	130200	NA	NA	NA	132559.497517989
Bernhard Langer	2019	NA	NA	NA	NA	1	25415	NA	NA	NA	25415
Bernhard Langer	2020	NA	NA	NA	NA	2	16117	NA	NA	NA	15830.1248819628
Bill Britton	1991	69.13	259	68.17	NA	30	282894	NA	49.24	5	531045.334862632
Bill Britton	1992	69.65	255.6	66.4	-0.25	26	391700	40.16	60	38	713678.656194322
Bill Britton	1993	70.78	256.3	64.73	-0.23	30	74748	36.99	56.79	56	132286.453401788
Bill Britton	1994	60.85	247.4	60.95	-0.24	22	68033	38.4	57.69	44	117342.83034632
Bill Britton	1995	64.22	246.6	64.34	-0.22	24	73574	36.15	61.29	26	123436.982000438
Bill Britton	1996	NA	NA	NA	NA	8	4398	NA	NA	NA	7168.51334714696
Bill Buttner	1991	68.33	250.9	64.14	NA	28	40373	NA	57.43	1	75787.7272208285
Bill Buttner	1992	NA	NA	NA	NA	3	6187	NA	NA	NA	11272.7338419052
Bill Buttner	1993	NA	NA	NA	NA	1	6650	NA	NA	NA	11768.9425151428
Bill Glasson	1991	NA	NA	NA	NA	11	46995	NA	NA	NA	88218.4687970385
Bill Glasson	1992	67.03	267.2	66.1	-0.22	19	283765	34.51	52.04	32	517020.740043354
Bill Glasson	1993	73.69	267.9	72.29	-0.26	22	299799	34.72	51.89	28	530574.014601096
Bill Glasson	1994	73.44	277.1	73.04	-0.26	21	689110	34.22	56.45	27	1188571.98447743
Bill Glasson	1995	73.86	268.4	67.15	-0.28	22	412094	34.02	52.34	35	691380.64615881
Bill Glasson	1996	NA	NA	NA	NA	8	50028	NA	NA	NA	81543.061785145
Bill Glasson	1997	69.09	287.5	70.34	-0.29	19	926552	35.21	58.33	19	1475733.92624234
Bill Glasson	1998	NA	NA	NA	NA	12	353222	NA	NA	NA	553982.868134554
Bill Glasson	1999	70.56	279	67.47	-0.24	24	838788	36.55	46.09	46	1287362.28852469
Bill Glasson	2000	69.42	280.8	68.58	-0.28	27	552795	39.19	54.35	39	820709.301081591
Bill Glasson	2001	69.34	275.3	67.52	-0.21	26	180441	37.61	51.43	33	260529.442323513
Bill Glasson	2002	NA	NA	NA	NA	13	4599	NA	NA	NA	6536.58629186935
Bill Glasson	2003	NA	NA	NA	NA	13	193579	NA	NA	NA	269027.807352661
Bill Glasson	2004	NA	NA	NA	NA	17	346030	NA	NA	NA	468358.612313598
Bill Glasson	2005	63.03	284	64.42	-0.22	21	108426	36.97	34.33	42	141941.085007041
Bill Glasson	2006	NA	NA	NA	NA	17	127932	NA	NA	NA	162242.642118143
Bill Haas	2006	57.71	296.7	64.24	-0.27	30	887024	38.48	48.7	52	1124918.84268364
Bill Haas	2007	62.93	302.7	65.98	-0.26	30	967443	35.3	50	45	1192876.89479319
Bill Haas	2008	59.95	296.7	68.07	-0.27	31	1000939	36.36	49.71	48	1188548.57226886
Bill Haas	2009	62.81	298.3	67.37	-0.27	29	1425418	37.61	54.86	35	1698628.59809808
Bill Haas	2010	64.17	293.3	69.92	-0.26	25	2905136	37.16	44.52	50	3406103.33069028
Bill Haas	2011	63.59	296.6	69.44	-0.27	26	4088637	36.71	43.86	54	4646991.40037603
Bill Haas	2012	63.62	292.2	65.17	-0.25	23	2349951	37.32	58.62	22	2616717.42298595
Bill Haas	2013	62.31	288.2	67.79	-0.26	25	3475563	37.57	50.82	36	3814236.70544002
Bill Haas	2014	62.94	291.9	68.62	-0.26	28	2841521	38.15	62.15	27	3068630.90879967
Bill Haas	2015	63.35	290.7	68.8	-0.24	25	3064024	36.37	52.5	38	3304996.94302378
Bill Haas	2016	62.34	289.6	67.14	-0.23	24	2390199	37.2	50.35	44	2546057.72880081
Bill Haas	2017	59.27	293	67.91	-0.24	25	2842173	37.84	53.57	28	2964359.66893608
Bill Haas	2018	57.27	296.2	64.79	-0.23	25	638414	37.09	57.26	27	649983.402829871
Bill Haas	2019	61.33	291.5	64.65	-0.27	23	730806	38.33	52.34	36	730806
Bill Haas	2020	61.3	294.3	69.44	-0.22	15	130293	36.11	50.79	15	127973.84508566
Bill Hoefle	1997	NA	NA	NA	NA	1	2336	NA	NA	NA	3720.58389782992
Bill Longmuir	1995	NA	NA	NA	NA	1	6380	NA	NA	NA	10703.8892157935
Bill Lunde	2009	64	292.4	67.01	-0.24	27	825691	37.55	48.8	45	983951.616853581
Bill Lunde	2010	60.71	288.9	65.85	-0.22	28	1075874	35.16	48.6	46	1261399.81563792
Bill Lunde	2011	61.11	291.5	69.38	-0.25	28	639548	35.51	51.69	37	726886.259682063
Bill Lunde	2012	59.1	290.5	67.56	-0.24	25	593598	36.78	57.39	37	660983.241288696
Bill Lunde	2013	NA	NA	NA	NA	10	206710	NA	NA	NA	226852.705412478
Bill Lunde	2015	63.59	287.7	68.72	-0.21	18	128788	35.39	56.9	11	138916.648922511
Bill Lunde	2017	NA	NA	NA	NA	8	233984	NA	NA	NA	244043.108134635
Bill Murchison	1992	NA	NA	NA	NA	1	2170	NA	NA	NA	3953.74695925882
Bill Murchison	1993	64.58	252	62.14	-0.21	19	45402	35.85	50	29	80350.9064770695
Bill Murchison	1996	NA	NA	NA	NA	1	5825	NA	NA	NA	9494.44980607799
Bill Porter	1995	77.84	257.3	64.99	-0.2	25	68390	32.75	32.32	62	114739.65258121
Bill Porter	1996	NA	NA	NA	NA	1	5825	NA	NA	NA	9494.44980607799
Bill Sander	1991	56.98	263.6	63.03	NA	20	139444	NA	51.47	5	261762.659068714
Bill Sander	1992	52.35	265.2	59.69	-0.23	21	23248	33.22	48.35	29	42357.9305570733
Bill Sander	1993	NA	NA	NA	NA	1	582	NA	NA	NA	1030.00369079896
Billy Andrade	1991	67.61	259.1	65.6	NA	29	615765	NA	56.22	-21	1155906.91432724
Billy Andrade	1992	68.44	253.3	65.25	-0.23	28	202509	34.11	54.29	44	368972.047452785
Billy Andrade	1993	67.91	258.8	63.59	-0.26	29	365759	36.35	48.87	57	647307.766224978
Billy Andrade	1994	64.77	258.3	63.67	-0.25	26	342208	39.97	59.32	37	590237.903475572
Billy Andrade	1995	63.46	254.9	65.78	-0.24	29	276494	35.37	56.2	54	463881.057183638
Billy Andrade	1996	63.97	259.6	65.26	-0.26	28	433157	35.82	53.6	41	706023.587064605
Billy Andrade	1997	65.51	266.5	66.67	-0.27	28	665602	36.63	55.7	39	1060114.7617994
Billy Andrade	1998	66.04	267.7	63.39	-0.28	30	705434	40.47	48.15	68	1106381.68234037
Billy Andrade	1999	64.49	269.5	64.48	-0.25	29	345801	38.89	61.64	36	530731.444338886
Billy Andrade	2000	62.29	272.7	62.53	-0.28	31	1004827	42.83	48.2	43	1491820.4124095
Billy Andrade	2001	66.7	280.1	64.67	-0.28	27	1313047	38.26	55.08	42	1895840.76044004
Billy Andrade	2002	63.39	279.8	63.89	-0.31	31	1365707	41.61	54.88	40	1941087.55270929
Billy Andrade	2003	60.25	284.4	64.09	-0.28	29	659694	41.56	51.68	41	916814.4806188
Billy Andrade	2004	59.71	283.5	64.37	-0.26	31	631143	39.8	50.54	52	854264.831521663
Billy Andrade	2005	63.38	282	63.92	-0.28	26	1120835	41.37	52.45	39	1467291.38780243
Billy Andrade	2006	62.84	285.6	66.44	-0.24	24	1057927	38.66	45.3	33	1341657.06506676
Billy Andrade	2007	59.56	286.2	65.03	-0.24	27	499197	37.06	50.68	51	615520.053636316
Billy Andrade	2008	59.35	283.3	63.52	-0.19	24	243490	32.71	45.22	57	289128.200481493
Billy Andrade	2009	NA	NA	NA	NA	17	19654	NA	NA	NA	23421.0922459374
Billy Andrade	2013	NA	NA	NA	NA	3	114000	NA	NA	NA	125108.646978968
Billy Downes	1994	NA	NA	NA	NA	2	33500	NA	NA	NA	57780.5596784168
Billy Horschel	2011	66.22	291	67.07	-0.24	25	533024	34.07	50	34	605815.078275238
Billy Horschel	2012	66.58	290.2	68.79	-0.25	17	486177	35.31	46.15	16	541367.810033077
Billy Horschel	2013	64.17	293.8	67.48	-0.29	26	3501703	39.35	53.07	51	3842923.89870345
Billy Horschel	2014	67.04	291.6	70.43	-0.26	27	4814787	35.25	45.08	50	5199611.12639563
Billy Horschel	2015	63.77	295	69.33	-0.27	28	1735751	36.69	47.06	34	1872260.70972371
Billy Horschel	2016	60.71	293	67.7	-0.27	20	1744571	37.78	49.55	30	1858329.98758336
Billy Horschel	2017	60.07	300.1	67.89	-0.23	28	2697960	34.43	44.88	55	2813946.86825988
Billy Horschel	2018	67.8	295.4	71.75	-0.28	27	4315200	37.74	51.72	37	4393400.48916763
Billy Horschel	2019	64.71	291.8	67.63	-0.28	26	2187249	39.92	47.86	43	2187249
Billy Horschel	2020	62.79	299.3	66.17	-0.3	22	2383908	39.94	50	51	2341475.54427686
Billy Hurley III	2012	60.56	275.3	57.74	-0.23	27	474130	38.73	54.24	43	527953.234667586
Billy Hurley III	2014	70.44	276.7	65.89	-0.23	26	1145299	38.05	52.34	43	1236837.56383196
Billy Hurley III	2015	65.91	271.9	65.26	-0.24	28	591450	40.01	47.93	43	637965.121014527
Billy Hurley III	2016	65.36	277.7	62.71	-0.27	20	1770400	42.34	46.88	40	1885843.23023688
Billy Hurley III	2017	60.57	276.9	63.61	-0.26	25	719579	40.49	43.48	55	750514.119377447
Billy Hurley III	2018	59.24	284	63.02	-0.25	27	145725	39.06	48.96	35	148365.843132173
Billy Hurley III	2019	NA	NA	NA	NA	13	239396	NA	NA	NA	239396
Billy Kratzert	1991	NA	NA	NA	NA	15	19819	NA	NA	NA	37203.996873891
Billy Kratzert	1992	NA	NA	NA	NA	11	16439	NA	NA	NA	29951.9107203943
Billy Kratzert	1993	67.08	261	69.23	-0.2	15	78993	34.29	55.71	19	139799.10918777
Billy Kratzert	1994	61.8	262.3	65.7	-0.18	25	42127	32.77	47.65	49	72660.3473902288
Billy Kratzert	1995	NA	NA	NA	NA	10	4548	NA	NA	NA	7630.2959488133
Billy Kratzert	1996	NA	NA	NA	NA	7	3030	NA	NA	NA	4938.74384762512
Billy Mayfair	1991	68.7	261	67.87	NA	33	185668	NA	54.64	-21	348533.815610353
Billy Mayfair	1992	75.68	256.7	70.71	-0.23	33	191878	32.5	57.58	28	349602.331358831
Billy Mayfair	1993	76.22	253	70.05	-0.21	32	513072	34.35	46.32	78	908017.274305163
Billy Mayfair	1994	73.35	259.4	66.5	-0.21	32	158159	32.38	50.92	72	272791.50860235
Billy Mayfair	1995	73.86	264.4	66.27	-0.24	28	1543192	39.56	68.6	33	2589052.69697474
Billy Mayfair	1996	74.54	265.4	67.48	-0.24	28	357654	31.9	52.74	40	582957.588144724
Billy Mayfair	1997	73.77	267.8	66.11	-0.23	30	304083	34.14	51.85	44	484317.771148894
Billy Mayfair	1998	74.06	270.2	66.41	-0.25	27	1281685	35.74	62.73	21	2010156.59371453
Billy Mayfair	1999	77.67	269.7	67.51	-0.23	29	741733	37.48	57.5	44	1138403.37767622
Billy Mayfair	2000	74.25	268	67.74	-0.23	29	466345	35.73	54.69	42	692360.963852594
Billy Mayfair	2001	76.53	275.2	69.85	-0.29	29	1716002	38	60.61	38	2477646.67722986
Billy Mayfair	2002	73.46	270.9	66.49	-0.24	31	864745	37.35	53.85	46	1229067.25656938
Billy Mayfair	2003	71.36	284	66.46	-0.25	31	842186	38.78	48.8	48	1170434.04999049
Billy Mayfair	2004	70.13	285.2	66.03	-0.21	32	503251	34.81	49.68	47	681160.419632489
Billy Mayfair	2005	69.75	288.2	69.49	-0.26	31	2236455	36.67	51.2	39	2927755.78984212
Billy Mayfair	2006	70.14	282.3	66.55	-0.24	29	1367998	37.41	48.61	56	1734887.36150717
Billy Mayfair	2007	70.7	286.8	68.08	-0.23	30	1814518	35.88	52.9	42	2237337.59754979
Billy Mayfair	2008	72.16	284	68.12	-0.21	29	1750683	35.54	54.6	56	2078819.76838286
Billy Mayfair	2009	70.01	284.2	66.33	-0.2	28	392068	34.87	42.54	64	467215.874360445
Billy Mayfair	2010	70.29	284	69.68	-0.2	26	642231	29.91	50	32	752978.569048935
Billy Mayfair	2011	70.41	283.3	68.77	-0.24	29	780578	36.11	50.36	34	887175.66595487
Billy Mayfair	2012	65.2	286.8	64.02	-0.22	28	619961	37.66	51.43	40	690338.968885645
Billy Mayfair	2013	NA	NA	NA	NA	14	123860	NA	NA	NA	135929.447498377
Billy Mayfair	2014	NA	NA	NA	NA	4	32118	NA	NA	NA	34685.0463286486
Billy Mayfair	2015	NA	NA	NA	NA	6	19710	NA	NA	NA	21260.1108042883
Billy Mayfair	2016	NA	NA	NA	NA	7	39720	NA	NA	NA	42310.0390335567
Billy Ray Brown	1991	70.81	258.5	66.78	NA	29	348082	NA	46.91	4	653415.492197271
Billy Ray Brown	1992	65.49	260.1	64.15	-0.26	23	485151	35.48	55.08	35	883946.677894643
Billy Ray Brown	1993	NA	NA	NA	NA	15	173662	NA	NA	NA	307341.066927026
Billy Ray Brown	1994	52.34	239.3	55.78	-0.18	27	4254	35.02	48.72	72	7337.26868274583
Billy Ray Brown	1995	62.13	260	65.9	-0.21	24	56111	32.65	55.77	32	94138.8601547632
Billy Ray Brown	1996	65.24	264.7	64.86	-0.21	26	67203	34.7	48.41	47	109537.42666401
Billy Ray Brown	1997	71.5	267.9	62.38	-0.22	24	268709	36.9	51.97	45	427977.04563441
Billy Ray Brown	1998	64.95	267.5	63.63	-0.18	25	63724	35.33	47.37	47	99942.8243116405
Billy Ray Brown	1999	NA	NA	NA	NA	17	301472	NA	NA	NA	462695.798993446
Billy Tuten	1991	NA	NA	NA	NA	5	3294	NA	NA	NA	6183.45858532705
Billy Tuten	1994	NA	NA	NA	NA	1	2733	NA	NA	NA	4713.85879406308
Bio Kim	2011	52.87	296.1	59.49	-0.26	25	345588	37.17	50	38	392782.353648209
Blaine McCallister	1991	72.54	265.4	69.33	NA	26	412974	NA	44.37	1	775230.001765894
Blaine McCallister	1992	69.9	262	68.63	-0.24	28	261187	35.47	55.43	56	475883.551634992
Blaine McCallister	1993	75.51	265	70.27	-0.24	27	290434	34.87	48.92	60	514000.15796135
Blaine McCallister	1994	72.93	263.3	66.9	-0.27	27	351554	37.37	47.46	63	606357.817229437
Blaine McCallister	1995	76.11	261.7	66.54	-0.24	26	238847	36.11	50.63	54	400719.722182544
Blaine McCallister	1996	72.54	264.8	67.22	-0.25	28	179427	33.21	53.9	39	292456.7631511
Blaine McCallister	1997	72.7	263.2	67.58	-0.2	30	140966	33.66	44.06	68	224518.762731804
Blaine McCallister	1998	74.84	272.4	68.96	-0.24	30	228304	35.52	44.59	54	358065.196184244
Blaine McCallister	1999	73.02	270.3	66.02	-0.21	30	295932	35.17	47.83	67	454193.069962479
Blaine McCallister	2000	74.26	269.4	69.18	-0.26	30	963974	37.55	50.36	49	1431167.84305362
Blaine McCallister	2001	74.24	271.2	65.14	-0.27	28	280589	40.07	40.54	76	405127.968100998
Blaine McCallister	2002	72.74	274.9	66.44	-0.23	27	123349	36.22	40.68	46	175316.673736854
Blaine McCallister	2003	NA	NA	NA	NA	8	65820	NA	NA	NA	91473.8183374858
Blaine McCallister	2004	63.44	280.9	63.56	-0.22	27	162700	37.34	42.34	54	220217.744771905
Blaine McCallister	2005	NA	NA	NA	NA	9	64253	NA	NA	NA	84113.962840623
Blaine McCallister	2006	NA	NA	NA	NA	10	32190	NA	NA	NA	40823.1767640858
Blaine McCallister	2007	NA	NA	NA	NA	8	11330	NA	NA	NA	13970.1204288076
Blake Adams	2010	66.84	291.3	66.73	-0.26	26	963593	36.97	46.4	59	1129756.86051525
Blake Adams	2011	65.79	292.1	65.48	-0.27	34	1100558	38.51	45.92	75	1250852.92766637
Blake Adams	2012	65.83	288.4	65.91	-0.26	32	1234345	35.62	46.35	57	1374467.83676578
Blake Adams	2014	NA	NA	NA	NA	8	98439	NA	NA	NA	106306.783596296
Blake Adams	2015	NA	NA	NA	NA	13	156939	NA	NA	NA	169281.609818072
Blayne Barber	2015	63.72	288.6	66.44	-0.27	26	768383	40.32	47.06	40	828813.177074149
Blayne Barber	2016	62.37	289.6	66.74	-0.25	27	768585	37.71	51.46	38	818702.450921605
Blayne Barber	2017	61.62	291.2	67.61	-0.27	25	823082	39.91	50.43	46	858466.77349593
Blayne Barber	2018	64.67	294.7	69.98	-0.26	22	398137	36.57	52.73	38	405352.078827339
Bo Hoag	2020	63.18	294.7	69.98	-0.25	22	621518	35.9	40.19	44	610455.268126063
